He told me when I should say "yes".	zap2 zep1 nan2 kak pai2 zep1 "aim2" ka1 kait.	彼言何時我言「在」此善。	tā gàosu wǒ shénme shíhou gāi shuō shì.	他告诉我什么时候该说是。	彼.言2.何時.我.言.在4.此.善3	oga, wav	falira.lyjotafis		あの人はいつ私が「はい」と言えばいいのか伝えてくれます	彼はいつイエスと言うべきかを教えてくれます。	Kar ehoyotei di am h'am tekyader eho jimka ven "yee".
Why?	nan2 xit2?	何故？	Wèishénme?	为什么？	何故	oga, wav	jekto.vatimeliju		なぜですか？	なぜ？	Fu?
Why did they go?	zap2 ge nan2 xit2 mok1?	彼等何故行？	Tāmen wèishénme qù?	他们为什么去？	彼等.何故.行	oga, wav	jekto.vatimeliju		あの人たちはなぜ行きましたか？	なぜ彼らは行ったのですか？	Bwins ikaphuptei fu?
Why did she go?	zap2 nan2 xit2 mok1?	彼何故行？	Tā wèishénme qù?	她为什么去？	彼.何故.行	oga, wav	jekto.vatimeliju		あの人はなぜ行きましたか？	なぜ彼女は行ったのですか？	Kas ikaphuptei fu?
Why did you do like this?	mua2 nan2 xit2 em ka1 zau?	汝何故如此為？	Nǐ wèishénme zhème zuò?	你为什么这么做？	汝.何故.如2.此.為	oga, wav	jekto.vatimeliju		あなたはどうしてそのようなことをしたんですか？	どうしてこれをやったの？	
Why did you do like that?	mua2 nan2 xit2 em zap2 zau?	汝何故如彼為？	Nǐ wèishénme nàme zuò?	你为什么那么做？	汝.何故.如2.彼.為				あなたはどうしてあんなことをしたんですか？	どうしてそんなことをしました？	Aam sur bwim yanbatei fu?
Each person says one sentence.	ie et2 cuk2 zep1 et2 tauk1.	於一人言一文。	Yī rén shuō yī jù.	一人说一句。	於一.人.言.一.文	oga, wav	jekto.vatimeliju		一人ひとこと言います	ある人が何かを言います。	Aath eho amnun syunta.
I'd like to say a few words to you.	pai2 hia1 zep1 hue1 ie mua2.	我心言少於汝。	Wǒ xiǎng duì nǐ shuō jǐ jù huà.	我想对你说几句话。	我.心.言4.少.於1.汝	oga, wav	jekto.vatimeliju		あなたに少し言っておきたいことがあります	皆さんに一言申し上げたいと思います。	Am wana eho syumta phantastue di aam.
Is there anything I should do?	pai2 ly zau aim2 yn2?	我須為在乎？	yǒu shénme shì, shì wǒ gāi zuò de ma?	有什么事是我该做的吗？	我.須.為.在5.乎	oga, wav	jekto.vatimeliju		私がすべきことはありますか？	何かするべきことはありますか？	Mostaa h'am tekyader yanba ansum?
What time is it now?	ka1 kak nan2 zuo1?	此時何片？	Xiànzài jǐ diǎn le? / Xiànzài shì jǐ diǎn?	现在几点了？ / 现在是几点？	此時.何片	oga, wav	jekto.vatimeliju		今何時ですか？	今何時ですか？ / 今何時ですか？	Naa jimka je'm?
She has a lot to do.	zap2 ly zau aim2 taun1.	彼須為在多。	tā yǒu hěn duō shì yào zuò.	她有很多事要做。	彼.須.為.在多	oga, wav	jekto.vatimeliju		あの人はやることがたくさんあります。	彼女にはやるべきことがたくさんあります。	Kas syaazi syetree he tekyader yanban.
There is a lot of money here.	ka1 hue taun1 su1 aim2	此処多銭在。	Zhè yǒu hěn duō qián.	这有很多钱。	此処.多.銭.在5	oga, wav	jekto.vatimeliju		ここにはたくさんお金があります。	それは大金です。	Ansum syet keete en dii.
How's the situation now?	ka1 kak em nan2?	此時如何？	Xiànzài de qíngkuàng zěnmeyàng?	现在的情况怎么样？	此時.如.何	oga, wav	falira.lyjotafis		今どんな状況ですか？	現在の状況はどうですか？	Naa gensimten je'm sur?
I'll tell you something.	pai2 mok1 zep1 mua2 cue1.	我行言汝或。	Wǒ gàosu nǐ yī jiàn shì.	我告诉你一件事。	我.行2.言5.汝.或	oga, wav	jekto.vatimeliju		あなたに何か伝えるつもりです	一つ言わせてください。	Am ehogan mooree di aam.
I feel very good today.	pai2 ka1 kia1 kit kait.	我此日極善。	Wǒ jīntiān gǎnjué hěn hǎo.	我今天感觉很好。	我.此日.極.善	oga, wav	jekto.vatimeliju		今日はとても気分がよいです	今日はとても気分が良い。	Am namzuu weriiodis raz.
How do you feel? he asked.	zap2 zep1 "mua2 em nan2?"	彼言「汝如何？」	"Nǐ gǎnjué zěnmeyàng?" tā wèn.	「你感觉怎么样？」他问。	彼.言.汝.如.何	oga, wav	falira.lyjotafis		「ご機嫌いかが？」とあの人は訊いた	「気分はどうですか？」と彼は尋ねた。	"Aam weriiodis syan?", kar thiionna.
"Do you like your work?" "Yeah. It's really interesting."	"mua2 hia1 kait mua2 naip2?" "kait. kit pua2 aim2."	「汝心善汝労？」「善。極風在。」	"Nǐ xǐhuān nǐ de gōngzuò ma?" "Shì de. Hěn yǒuqù."	「你喜欢你的工作吗？」「是的。很有趣。」	汝.心善.汝2.労2..善4..極.風在	oga, wav	jekto.vatimeliju		「お仕事は気に入ってますか？」「ええ、とてもおもしろいですよ」	「仕事は好きですか？」「はい、楽しいです。」	"Aamn gyaktaree sukku?" "Yee, dim je raz suchemninfiuu.
What's the date today?	ka1 kia1 nan2 pui1 kia1?	此日何位日？	Jīntiān jǐ yuè jǐ rì?	今天几月几日？	此日.何2.位.日	oga, wav	jekto.vatimeliju		今日は何日ですか？	今日は何曜日ですか？	Namzuu ast je'm?
What month is next month?	ut2 xem1 nan2 xem1?	下月何月？	Xià gè yuè shì jǐ yuè?	下个月是几月？	下3.月.何2.月	oga, wav	jekto.vatimeliju		来月は何月ですか？	来月は何月ですか?	Tuttes fuusa je'm?
The weather is very good today.	ka1 kia1 syt2 pua2 kait.	此日天風善。	jīntiān tiānqì hěn hǎo.	今天天气很好。	此日.天風.善3	oga, wav	jekto.vatimeliju		今日は天気がとてもいいです	今日の天気は良いです。	Namzuu syumasto je raz.
The weather is just so nice.	syt2 pua2 kit kait.	天風極善。	Tiānqì zhème hǎo.	天气这么好。	天風.極.善3	oga, wav	jekto.vatimeliju		天気がとてもよいです	天気がとてもいいです。	Yeth syumasto je raz.
Are you busy today?	ka1 kia1 mua2 ly taun1 yn2?	此日汝須多乎？	nǐ jīntiān máng ma?	你今天忙吗？	此日.汝.須多.乎	oga, wav	jekto.vatimeliju		あなたは今日お忙しいですか	あなたは今日忙しいですか？	Namzuu aam nyanta je?
I'm very busy.	ie pai2 ly taun1 kit taun1.	於我須多極多。	wǒ hěn máng. 	我很忙。	於0.我.須多2.極.多	oga, wav	jekto.vatimeliju		私はとても忙しいです	とても忙しいです。	Am je raz nyanta.
Who is Mr. Yay?	iei2 xizi nan2 cuk2?	春xizi何人？	Shéi shì Chūn xiānsheng?	谁是春先生？	春.xizi.何2.人	oga, wav	falira.lyjotafis		春（イェイ）さんは誰ですか？	チュンさんって誰ですか？	Mgn Yai je'r?
Why did Mr. Yay do that?	iei2 xizi nan2 xit2 zau ka1?	春xizi何故為此？	Chūn xiānsheng wèishénme nàme zuò?	春先生为什么那么做？	春.xizi.何故.為.此	oga, wav	jekto.vatimeliju		どうして春（イェイ）さんはあんなことをしたんですか？	チョン氏はなぜそんなことをしたのでしょうか？	Mgn Yai bwimree yanbatei fu?
Why are you guys doing this?	mua2 ge nan2 xit2 aim2 zau ka1?	汝等何故在為此？	Nǐmen wèishénme zhème zuò?	你们为什么这么做？	汝等.何故.在.為.此					あなたはなぜこれをやっているのですか？	
I worked for ten days.	ie nun1 kia1 pai2 lit1 py ie naip2.	於十日我入力於労。	Wǒ gōngzuòle shí tiān.	我工作了十天。	於dur.十.日.我.入力.於1.労2	oga, wav	jekto.vatimeliju		私は十日間働きました	10日間働きました。	Am gyaktartei karam tur kajimka.
I think what you say is true.	pai2 hia1 mua2 zep1 put.	我心汝言真。	wǒ juéde nǐ shuō de shì zhēn de.	我觉得你说的是真的。	我.心4.汝.言.真	oga, wav	jekto.vatimeliju		あなたの言っていることは正しいと思います	あなたが言ったことは本当だと思います。	Am imie he moo h'aam eho je yethias.
Where does she live?	zap2 mut2 aim2 nan2 hue?	彼家在何処？	Tā zhùzài​ nǎli?	她住在哪里？	彼2.家.在6.何処	oga, wav	falira.lyjotafis		あの人はどこに住んでいますか	彼女はどこに住んでいますか?	Kas ansum wee ven?
Where does your friend live?	mua2 hi1 a mut2 aim2 nan2 hue?	汝友之家在何処？	Nǐ de péngyou zhù nǎli?	你的朋友住哪里？	汝2.友.之.家.在6.何処	oga, wav	jekto.vatimeliju		あなたのお友達はどこに住んでいますか	あなたの友達はどこに住んでいますか？	Aamn rendof ansum wee ven?
You guys do not know how to do this.	mua2 ge mun1 can2 zau ka1 a sit1.	汝等無識為此之術。	Nǐmen bù zhīdào zěnme zuò.	你们不知道怎么做。	汝等.無.識.為.此.之2.術					やり方がわかりません。	
I don't understand Pekzep.	pai2 mun1 can2 pek2 zep1.	我無識牌言。	Wǒ bù dǒng Páiyǔ.	我不懂牌语。	我.無.識.牌言	oga, wav	jekto.vatimeliju		私はパイグ語がわかりません	標識が分かりません。	Am an nestenor Paigokku.
I do not know how to write Pekzep.	pai2 mun1 can2 kua2 pek2 zep1 a sit1.	我無識筆牌言之術。	Wǒ bù huì xiě Páiyǔ.	我不会写牌语。	我.無.識.筆2.牌言.之2.術	oga, wav	jekto.vatimeliju		私はパイグ語の書き方がわかりません	スローガンは書けない。	Am an je naa fo yandis fo Paigokkun itrandis.
She teaches Pekzep.	zap2 tui2 pek2 zep1 a nui2.	彼与牌言之学。	Tā jiāo Páiyǔ.	她教牌语。	彼.与#学.牌言.之.与!学	oga, wav	falira.lyjotafis		あの人はパイグ語を教えています	彼女は手話を教えています。	Kas hakeho Paigokku.
I teach Pekzep.	pai2 tui2 pek2 zep1 a nui2.	我与牌言之学。	Wǒ jiāo Páiyǔ.	我教牌语。	我.与#学.牌言.之.与!学	oga, wav	jekto.vatimeliju		私はパイグ語を教えています	私は手話を教えています。	Am hakeho Paigokku.
My friend teaches Pekzep.	pai2 hi1 tui2 pek2 zep1 a nui2.	我友与牌言之学。	Wǒ de péngyou jiāo Páiyǔ.	我的朋友教牌语。	我2.友.与#学.牌言.之.与!学	oga, wav	jekto.vatimeliju		私の友人はパイグ語を教えています	私の友人は手話を教えています。	Amn rendof hakeho Paigokku.
Of course it's okay.	nau zui1. ze1 kait.	勿論。其善。	Dāngrán kěyǐ.	当然可以！	勿論..其.善	oga, wav	jekto.vatimeliju		もちろん大丈夫ですよ	もちろん！	Phianne zam je raz.
Do you know Linzklā characters? I don't know them.	mua2 can2 lin man1 yn2? pai2 mun1 can2.	汝識清字乎？我無識。	Nǐ rènshi Línzì ma? Wǒ bú rènshi.	你认识磷字吗？我不认识。	汝.識.清字.乎..我.無.識	oga, wav	jekto.vatimeliju		燐字を知っていますか？私は知りません	リンという言葉をご存知ですか？承知していません。	Aam naa fo Rintsu ijomtue je? Am an je naa.
What are you doing?	mua2 aim2 zau nan2?	汝在為何？	Nǐ zài gàn shénme?	你在干什么？	汝.在.為.何	oga, wav	jekto.vatimeliju		何をなさっているのですか？	何してるの？	Aam yanbadis'm?
He doesn't like his classmates.	zap2 mun1 hia1 kait zap2 a nui2 hi1.	彼無心善彼之学友。	Tā bù xǐhuan tā de tóngxuémen.	他不喜欢他的同学们。	彼.無.心善.彼.之.学友	oga, wav	jekto.vatimeliju		あの人は同級生が好きではありません	彼はクラスメートのことが好きではありません。	Kar an sukku karn hakbanbonartue.
We're classmates.	pai2 ge nui2 hi1.	我等学友。	wǒmen shì tóngxué.	我们是同学。	我等.∅.学友	oga, wav	jekto.vatimeliju		私たちは同級生です	私たちはクラスメイトです。	Ti (Amz) je hakbanbonartue.
My classmate doesn't have any money.	pai2 nui2 hi1 su1 mun1.	我学友銭無。	Wǒ de tóngxué méi yǒu qián.	我的同学没有钱。	我2.学友.銭無	oga, wav	jekto.vatimeliju		私の同級生はまったくお金がありません	私のクラスメートはお金がありません。	Amn hakbanbonar an syaazi mostin keete.
In the end, she didn't come.	ta ua zap2 mun1 sak2.	終而彼無来。	zuìhòu tā méi yǒu lái.	最后她没有来。	終而.彼.無.来2	oga, wav	falira.lyjotafis		結局あの人は来なかった	結局、彼女は来ませんでした。	En der kas an goodisteinna.
Excuse me, do you have a cell phone?	xizi a. hop1 zep1 kik1 aim2 yn2?	xizi噫。手言機在乎？	Qǐngwèn, nǐ yǒu shǒujī ma?	请问,你有手机吗？	xizi噫..手言機.在5.乎	oga, wav	jekto.vatimeliju		すいません、携帯電話をお持ちでないですか？	すみません、携帯電話をお持ちですか？	Ggader baro aam asimwongree syaazi?
Where is your cell phone?	mua2 a hop1 zep1 kik1 aim2 nan2 hue?	汝之手言機在何処？	Nǐ de shǒujī zài nǎli?	你的手机在哪里？	汝.之.手言機.在5.何処	oga, wav	jekto.vatimeliju		あなたの携帯電話はどこですか？	携帯電話はどこにありますか?	Aamn asimwong ansum wee ven?
This is a cell phone.	ka1 hop1 zep1 kik1.	此手言機。	Zhè shì shǒujī.	这是手机。	此.∅.手言機	oga, wav	jekto.vatimeliju		これは携帯電話です	これは携帯電話です。	Dim je asimwong.
I have a cell phone.	ie pai2 hop1 zep1 kik1 aim2.	於我手言機在。	Wǒ yǒu shǒujī.	我有手机。	於0.我.手言機.在5	oga, wav	falira.lyjotafis		私は携帯電話を持っています	私は携帯電話を持っています。	Am syaazi asimwong.
Excuse me, where is the school?	xizi a. nui2 hue nan2 hue?	xizi噫。学処何処？	Qǐngwèn, xuéxiào zài nǎli?	请问,学校在哪里？	xizi噫..学処.∅.何処	oga, wav	falira.lyjotafis		すみません、学校はどこですか？	すみません、学校はどこですか？	Ggader baro hakba ansum wee ven?
Where can I buy a cell phone?	pai2 nan2 hue py ian1 su1 ie hop1 zep1 kik1.	我何処力生銭於手言機。	Nǎli kěyǐ mǎi shǒujī?	哪里可以买手机？	我.何処.力.生銭.於1.手言機	oga, wav	falira.lyjotafis		携帯電話はどこで買えますか？	携帯電話はどこで買えますか?	Am asimwongree kyanpa bwi wee ven?
I can't afford to buy that.	ie ze1 a su1 mun1 ian1.	於其之銭無生。	wǒ mǎibùqǐ nà ge.	我买不起那个。	於q.其.之.銭.無.生	oga, wav	falira.lyjotafis		それを買うだけのお金がありません	そんな余裕はない。	Am an yorzei fi bwigan bwim.
We've returned home.	pai2 ge ty sak2 mut2.	我等再来家。	Wǒmen huíjiā le.	我们回家了。	我等.再来.家	oga, wav	falira.lyjotafis		私たちは家に戻りました	私たちは家に帰りました。	Ti (Amz) imuurna di friitaa.
What time is he going back home?	zap2 nan2 kak ty sak2 mut2?	彼何時再来家？	Tā jǐdiǎn huí jiā?	他几点回家？	彼.何時.再来.家	oga, wav	falira.lyjotafis			彼は何時に家に帰りますか?	Kar imuurgan jimka ven?
Can I go home?	pai2 py ty sak2 mut2 yn2?	我力再来家乎？	Wǒ kěyǐ huí jiā ma?	我可以回家吗？	我.力.再来.家.乎	oga, wav	falira.lyjotafis			家に帰ってもいいですか？	Am kyanpa imuur wee ven?
She can return home.	zap2 py ty sak2 mut2.	彼力再来家。	Tā kěyǐ huí jiā.	她可以回家。	彼.力.再来.家	oga, wav	falira.lyjotafis			彼女は家に帰ることができます。	Kas kyanpa imuur.
What time are you going home?	mua2 nan2 kak ty sak2 mut2?	汝何時再来家？	Nǐ jǐdiǎn huí jiā?	你几点回家？	汝.何時.再来.家	oga, wav	falira.lyjotafis			何時に帰りますか？	Aam imuurgan jimka ven?
I want to say a few words.	pai2 hia1 zep1 hue1.	我心言少。	Wǒ xiǎng jiǎng jǐ jù huà.	我想讲几句话。	我.心.言.少	oga, wav	falira.lyjotafis		少し言いたいことがあります	一言申し上げたいと思います。	Am wana eho syumta phantastue.
Is your university big?	mua2 a sau2 nui2 hue ma1 yn2?	汝之上学処大乎？	Nǐ de dàxué dà ma?	你的大学大吗？	汝.之.上学処.大.乎	oga, wav	falira.lyjotafis		あなたの大学は大きいですか？	あなたの大学は大きいですか？	Aamn gaastainar dekan je?
When will he go to university?	zap2 nan2 kak mok1 sau2 nui2 hue?	彼何時行上学処？	Tā shénme shíhòu shàng dàxué?	他什么时候上大学？	彼.何時.行.上学処	oga, wav	falira.lyjotafis			彼はいつ大学に行きますか?	Kar di gaastainar ikaphupgan jimka ven?
I spent a lot of money today.	ka1 kia1 sui1 kit su1.	此日使極銭。	Wǒ jīntiān huā le hěn duō qián.	我今天花了很多钱。	此日.使.極2.銭	oga, wav	falira.lyjotafis		私は今日お金をたくさん使いました	今日はたくさんお金を使ってしまいました。	Am namzuu ostir syet keeteree.
